단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
F76400003,KR5764000034,VIP The First 증권투자신탁 2호 A,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,1045,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20230414,11106,11106887000,,,0,,N,N,N,0,0,0,0,0.0,,116,,N,N,N
F76400004,KR5764000042,VIP The First 증권투자신탁 2호 A-e,BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,1045,1,0,N,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20230414,4005,4005860000,,,0,,N,N,N,0,0,0,0,0.0,,41,,N,N,N
000020,KR7000020008,동화약품,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,9630,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,32842,1000,19760324,27931,27931470000,12.0,,0,,N,N,Y,2769,203,358,267,9.23,20230930.0,2689,,N,N,N
000040,KR7000040006,KR모터스,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,513,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,563863,500,19760525,96138,48069232500,12.0,,0,,N,N,Y,608,-99,-198,-198,-85.88,20230930.0,493,,N,N,N
000050,KR7000050005,경방,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8520,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,577,500,19560303,27415,13707635000,12.0,,0,,N,N,Y,2848,9,-70,-119,-2.11,20230930.0,2335,,N,N,N
000070,KR7000070003,삼양홀딩스,ST,2.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,68800,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,3186,5000,19681227,8564,42821355000,12.0,,0,,N,N,Y,24263,802,2679,2233,12.56,20230930.0,5892,,N,N,N
000075,KR7000071001,삼양홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,52900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,247,5000,19920221,304,1520290000,12.0,,1,,N,N,N,0,0,0,0,0.0,,160,,N,N,N
000080,KR7000080002,하이트진로,ST,2.0,0,5,0,Y,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,22800,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,128415,5000,20091019,70133,363168055000,12.0,,0,,N,Y,Y,18994,941,593,402,4.68,20230930.0,15990,,N,N,N
000087,KR7000082008,하이트진로2우B,ST,0.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,665,5000,20110926,1130,5650690000,12.0,,2,,N,N,N,0,0,0,0,0.0,,175,,N,N,N
000100,KR7000100008,유한양행,ST,1.0,0,9,0,Y,N,N,A,Y,N,Y,,Y,Y,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,61900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,180474,1000,19621101,76638,76638657000,12.0,,0,,N,Y,Y,14218,508,689,499,3.4,20230930.0,47439,,N,N,N
000105,KR7000101006,유한양행우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,58400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1070,1000,19950221,1180,1180940000,12.0,,1,,N,N,N,0,0,0,0,0.0,,689,,N,N,N
000120,KR7000120006,CJ대한통운,ST,2.0,0,19,0,N,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,Y,Y,103500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,219967,5000,19560702,22812,114061720000,12.0,,0,,N,Y,Y,87073,3362,2254,1662,5.49,20230930.0,23610,720,N,N,N
000140,KR7000140004,하이트진로홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,9020,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8899,5000,19730919,23206,116033825000,12.0,,0,,N,N,Y,18902,1043,483,268,1.7,20230930.0,2093,,N,N,N
000145,KR7000141002,하이트진로홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12290,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17,5000,19870929,470,2354050000,12.0,,1,,N,N,N,0,0,0,0,0.0,,57,,N,N,N
000150,KR7000150003,두산,ST,2.0,0,21,0,N,N,Y,2,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,88500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,223652,5000,19730629,16523,99290605000,12.0,,0,,N,Y,Y,138582,11699,7049,3933,-9.21,20230930.0,14623,391,N,N,N
000155,KR7000151001,두산우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,53000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33792,5000,19860731,3996,19982310000,12.0,,1,,N,N,N,0,0,0,0,0.0,,2118,,N,N,N
000157,KR7000152009,두산2우B,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,71100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1516,5000,19991203,893,4465190000,12.0,,2,,N,N,N,0,0,0,0,0.0,,634,,N,N,N
000180,KR7000180000,성창기업지주,ST,3.0,0,26,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,1860,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,73615,500,19760602,69751,36000000000,12.0,,0,,N,N,Y,1252,-145,-167,-153,-3.45,20230930.0,1297,,N,N,N
000210,KR7000210005,DL,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,Y,48500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,35858,5000,19760202,20955,128279420000,12.0,,0,,N,Y,Y,37706,739,-2189,-1644,-5.53,20230930.0,10163,321,N,N,N
000215,KR7000211003,DL우,ST,0.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1242,5000,19890821,1686,10430575000,12.0,,1,,N,N,N,0,0,0,0,0.0,,387,,N,N,N
000220,KR7000220004,유유제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4960,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,239472,1000,19751118,17032,17609191000,12.0,,0,,N,N,Y,1026,1,-44,-50,-7.07,20230930.0,844,,N,N,N
000225,KR7000221002,유유제약1우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5760,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,244416,1000,19900105,2266,2266930000,12.0,,1,,N,N,N,0,0,0,0,0.0,,130,,N,N,N
000227,KR7000222000,유유제약2우B,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15800,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,49084,1000,20000620,325,325560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,51,,N,N,N
000230,KR7000230003,일동홀딩스,ST,3.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,10270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,24313,1000,19750628,11540,11540400000,12.0,,0,,N,N,Y,4799,-708,-1120,-1078,-36100000.0,20230930.0,1185,,N,N,N
000240,KR7000240002,한국앤컴퍼니,ST,2.0,0,21,0,N,N,N,8,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,14080,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,233064,500,19681227,94935,47467620000,12.0,,0,,N,N,Y,7712,1759,1780,1599,5.41,20230930.0,13366,912,N,N,N
000270,KR7000270009,기아,ST,1.0,0,15,0,Y,N,N,8,Y,Y,Y,,Y,Y,Y,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,84100,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,539991,5000,19730721,402044,2139316735000,12.0,,0,,N,Y,Y,754803,91421,101510,71578,22.54,20230930.0,338119,BH1,N,N,N
000300,KR7000300004,대유플러스,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,279,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,4916987,500,19750609,126454,63227454500,12.0,,0,,N,N,Y,2123,-164,-473,-585,-294.21,20230930.0,352,,N,N,N
000320,KR7000320002,노루홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,12270,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,17030,500,19730810,13291,8407575500,12.0,,0,,N,N,Y,9181,567,594,419,5.42,20230930.0,1630,,N,N,N
000325,KR7000321000,노루홀딩스우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,58200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4296,500,19890121,243,121779500,12.0,,1,,N,N,N,0,0,0,0,0.0,,141,,N,N,N
000370,KR7000370007,한화손해보험,ST,2.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,Y,N,N,4045,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,168497,5000,19750630,116738,583694575000,12.0,,0,,N,N,Y,31072,2409,2407,1837,22.0,20230630.0,4722,913,N,N,N
000390,KR7000390005,삼화페인트,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6690,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,50639,500,19930910,27203,13601734500,12.0,,0,,N,N,Y,4700,241,224,168,7.34,20230930.0,1819,,N,N,N
000400,KR7000400002,롯데손해보험,ST,2.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,Y,N,N,2345,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,310722,1000,19710416,310336,310336320000,12.0,,0,,N,N,Y,36130,-765,-845,-631,-8.7,20221231.0,7277,,N,N,N
000430,KR7000430009,대원강업,ST,3.0,0,15,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,138229,500,19770622,62000,31000000000,12.0,,0,,N,N,Y,8397,486,548,393,8.96,20230930.0,3341,Z35,N,N,N
000480,KR7000480004,CR홀딩스,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6540,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,142612,500,19780630,46890,23445245000,12.0,,0,,N,N,Y,5861,178,178,150,1.32,20230930.0,3066,,N,N,N
000490,KR7000490003,대동,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15190,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3999961,1000,19750627,25349,25349061000,12.0,,0,,N,N,Y,11769,828,496,327,13.64,20230930.0,3850,,N,N,N
000500,KR7000500009,가온전선,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,19300,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,79432,5000,19870608,6358,31794630000,12.0,,0,,N,N,Y,11261,382,312,221,9.43,20230930.0,1227,FN2,N,N,N
000520,KR7000520007,삼일제약,ST,3.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,6110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28416,500,19850529,15226,7613393000,12.0,,0,,N,N,Y,1458,43,-1,8,0.79,20230930.0,930,,N,N,N
000540,KR7000540005,흥국화재,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3005,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26272,5000,19741205,64242,321213225000,12.0,,0,,N,N,Y,45289,1860,1868,1475,20.91,20221231.0,1930,,N,N,N
000545,KR7000541003,흥국화재우,ST,0.0,0,21,0,N,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,,N,N,N,N,N,5500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8371,5000,19900320,768,3840000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,42,,N,N,N
000590,KR7000590000,CS홀딩스,ST,3.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,59700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,545,5000,19751222,1154,5772410000,12.0,,0,,N,N,Y,1296,136,221,163,5.66,20230930.0,689,,N,N,N
000640,KR7000640003,동아쏘시오홀딩스,ST,2.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,92500,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,6476,5000,19700210,6348,31744565000,12.0,,0,,N,N,Y,8297,609,676,532,7.4,20230930.0,5872,,N,N,N
000650,KR7000650002,천일고속,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,47450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,129,5000,19770623,1429,7146100000,12.0,,0,,N,N,Y,377,-74,-59,-60,-19.21,20221231.0,678,,N,N,N
000660,KR7000660001,SK하이닉스,ST,1.0,0,13,0,Y,N,N,5,Y,Y,Y,,Y,Y,N,Y,N,N,N,N,N,0,N,N,,N,N,N,N,Y,130700,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,2264243,5000,19961226,728002,3657652050000,12.0,,0,,N,Y,Y,214602,-80763,-97830,-7758,-17.46,20230930.0,951499,535,N,N,N
000670,KR7000670000,영풍,ST,2.0,0,11,0,Y,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,,N,N,N,N,N,515000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,508,5000,19760612,1842,9210200000,12.0,,0,,N,Y,Y,28932,-536,917,687,2.57,20230930.0,9486,632,N,N,N
000680,KR7000680009,LS네트웍스,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,4375,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5327027,5000,19731115,78803,394015080000,12.0,,0,,N,N,Y,2767,71,81,155,3.69,20230930.0,3447,FN2,N,N,N
000700,KR7000700005,유수홀딩스,ST,3.0,0,26,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,Y,N,5700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67036,2500,19560303,26041,65104530000,12.0,,0,,N,N,Y,2491,183,314,245,4.84,20230930.0,1484,926,N,N,N
000720,KR7000720003,현대건설,ST,1.0,0,18,0,N,N,N,1,Y,N,Y,,Y,Y,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,Y,37050,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,225833,5000,19841222,111355,556778825000,12.0,,0,,N,Y,Y,210530,6409,7435,5442,7.72,20230930.0,41257,BH1,N,N,N
000725,KR7000721001,현대건설우,ST,0.0,0,18,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,51500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3708,5000,19890921,1054,5273465000,12.0,,1,,N,N,N,0,0,0,0,0.0,,543,,N,N,N
000760,KR7000760009,이화산업,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,15800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4460,5000,19940429,2800,14000000000,12.0,,0,,N,N,Y,355,-11,-11,-12,-1.13,20230930.0,442,,N,N,N
000810,KR7000810002,삼성화재,ST,1.0,0,21,0,N,N,Y,6,Y,Y,Y,,N,Y,N,N,N,N,N,N,N,0,N,N,,N,N,Y,N,Y,265000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,68360,500,19750630,47374,24802418500,12.0,,0,,N,Y,Y,104145,15801,16286,12166,18.98,20230630.0,125543,511,N,N,N
000815,KR7000811000,삼성화재우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,188900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,9950,500,19900410,3192,1671000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,6029,,N,N,N
000850,KR7000850008,화천기공,ST,3.0,0,12,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,32700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2336,5000,19991118,2200,11000000000,12.0,,0,,N,N,Y,1682,49,122,107,4.13,20230930.0,719,,N,N,N
000860,KR7000860007,강남제비스코,ST,3.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,20600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5324,1000,19751112,6500,6500000000,12.0,,0,,N,N,Y,4793,164,123,106,1.72,20230930.0,1339,,N,N,N
000880,KR7000880005,한화,ST,2.0,0,8,0,Y,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,25250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,142639,5000,19760624,74958,374793675000,12.0,,0,,N,Y,Y,386588,21802,22371,16252,7.73,20230930.0,18927,913,N,N,N
000885,KR7000881003,한화우,ST,0.0,0,8,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,32400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,952,5000,19900122,479,2396470000,12.0,,1,,N,N,N,0,0,0,0,0.0,,155,,N,N,N
00088K,KR700088K015,한화3우B,ST,0.0,0,8,0,Y,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,14000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11614,5000,20161019,22472,112360000000,12.0,,2,,N,N,N,0,0,0,0,0.0,,3146,,N,N,N
000890,KR7000890004,보해양조,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,529,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,722853,500,19880923,139120,69560064500,12.0,,0,,N,N,Y,698,-14,-23,-22,-3.59,20230930.0,735,,N,N,N
000910,KR7000910000,유니온,ST,3.0,0,10,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,5170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,101176,500,19960703,15611,7805809500,12.0,,0,,N,N,Y,1681,-12,145,87,10.69,20230930.0,807,,N,N,N
000950,KR7000950006,전방,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,23500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1852,5000,19681021,1680,8400000000,12.0,,0,,N,N,Y,765,-267,-248,-250,-16.94,20230930.0,394,,N,N,N
000970,KR7000970004,한국주철관,ST,3.0,0,11,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,,N,N,N,N,N,7010,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15287,500,19691212,22800,12000000000,12.0,,0,,N,N,Y,3260,121,151,118,4.39,20230930.0,1598,,N,N,N
000990,KR7000990002,DB하이텍,ST,2.0,0,13,0,Y,N,N,5,N,N,Y,,Y,N,N,Y,N,N,N,N,N,0,N,N,,N,N,N,N,N,60000,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,994568,5000,19751212,44398,221992940000,12.0,,0,,N,Y,Y,8748,2232,2625,2091,16.76,20230930.0,26639,LB9,N,N,N
001020,KR7001020007,페이퍼코리아,ST,3.0,0,7,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,809,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,81844,500,19760626,177983,88991656500,12.0,,0,,N,N,Y,2968,299,115,147,10.96,20230930.0,1439,,N,N,N
001040,KR7001040005,CJ,ST,2.0,0,21,0,N,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,Y,93900,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,130156,5000,19730629,29176,146613695000,12.0,,0,,N,Y,Y,306868,14657,7925,4034,4.0,20230930.0,27397,720,N,N,N
001045,KR7001041003,CJ우,ST,0.0,0,21,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,49200,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1003,5000,19890818,2260,11301115000,12.0,,1,,N,N,N,0,0,0,0,0.0,,1112,,N,N,N
00104K,KR700104K010,CJ4우(전환),ST,0.0,0,21,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,,,,,,,72100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,11012,5000,20190809,4226,21132560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,3047,,N,N,N
001060,KR7001060003,JW중외제약,ST,2.0,0,9,0,Y,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,,N,N,N,N,N,29100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,265909,2500,19760614,22835,57087590000,12.0,,0,,N,N,Y,5435,670,294,135,6.62,20230930.0,6644,,N,N,N
001065,KR7001061001,JW중외제약우,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,32850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,116,2500,19941021,335,838312500,12.0,,1,,N,N,N,0,0,0,0,0.0,,110,,N,N,N
001067,KR7001062009,JW중외제약2우B,ST,0.0,0,9,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,62900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26,2500,19980413,205,514790000,12.0,,2,,N,N,N,0,0,0,0,0.0,,129,,N,N,N
001070,KR7001070002,대한방직,ST,3.0,0,6,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,8100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6127,1000,19731228,5300,5300000000,12.0,,0,,N,N,Y,1191,-6,-23,-20,-1.98,20230930.0,429,,N,N,N
001080,KR7001080001,만호제강,ST,3.0,0,11,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,47150,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,1000,19770618,4150,4150000000,6.0,,0,,N,N,Y,2133,-74,69,90,3.54,20230630.0,1956,,N,N,N
001120,KR7001120005,LX인터내셔널,ST,2.0,0,16,0,N,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,30500,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,211113,5000,19760130,38760,193800000000,12.0,,0,,N,Y,Y,107997,3546,3999,2775,11.6,20230930.0,11821,LD1,N,N,N
001130,KR7001130004,대한제분,ST,3.0,0,5,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,128300,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,234,5000,19701125,1690,8450000000,12.0,,0,,N,N,Y,10820,312,434,341,4.86,20230930.0,2168,,N,N,N
001140,KR7001140003,국보,ST,3.0,0,19,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,3100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,137090,5000,19891202,12589,62948845000,12.0,,0,,N,N,Y,359,-95,-124,-104,-29.64,20230930.0,390,,N,N,N
001200,KR7001200005,유진투자증권,ST,3.0,0,21,0,N,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,,Y,N,N,N,N,3990,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,457811,5000,19870824,96866,537592090000,12.0,,0,,N,N,Y,8392,268,294,274,5.51,20230630.0,3864,,N,N,N
001210,KR7001210004,금호전기,ST,3.0,0,13,0,Y,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,842,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,48661,500,19731115,37043,18521506500,12.0,,0,,N,N,Y,418,-45,-58,-61,-29.86,20230930.0,311,,N,N,N
001230,KR7001230002,동국홀딩스,ST,3.0,0,11,0,Y,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,,N,N,N,N,N,9130,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,45494,5000,19880509,31800,271066765000,12.0,,0,,N,Y,Y,13841,685,-1362,-3818,-26.02,20230930.0,2903,,N,N,N
001250,KR7001250000,GS글로벌,ST,3.0,0,16,0,N,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,,N,N,N,N,N,2530,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,567990,2500,19760626,82533,206334410000,12.0,,0,,N,N,Y,29307,634,460,283,9.45,20230930.0,2088,FN4,N,N,N
