단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
060230,KR7060230000,소니드,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2160,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,291748,2500,20020625,34648,86622372500,12,,0,,N,N,308,-44,-256,-256,-54,20230630.0,748,,N,N,N
060240,KR7060240009,룽투코리아,ST,3.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,308982,500,20020104,25429,13064642000,12,,0,,N,N,85,-60,-54,-54,-21,20230930.0,432,,N,N,N
060250,KR7060250008,NHN KCP,ST,2.0,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,11150,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,5622521,500,20020108,40160,20080305500,12,,0,,N,N,4605,199,237,176,17,20230630.0,4477,,N,N,N
060260,KR7060260007,뉴보텍,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,820,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40283,500,20020205,41560,20780022500,12,,0,,N,N,250,8,3,2,2,20230630.0,340,,N,N,N
060280,KR7060280005,큐렉소,ST,1.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,916909,500,20020703,40955,20477995000,12,,0,,N,N,650,11,-29,-30,-5,20221231.0,6397,,N,N,N
060310,KR7060310000,3S,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2315,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,268228,500,20020423,48536,24268321000,3,,0,,N,N,230,19,18,18,8,20230930.0,1123,,N,N,N
060370,KR7060370004,LS마린솔루션,ST,2.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11230,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,150798,1000,20020215,25938,25938232000,12,,0,,N,N,428,-66,-152,-121,-11,20221231.0,2912,FN2,N,N,N
060380,KR7060380003,동양에스텍,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,29328,500,20020205,19700,9850000000,12,,0,,N,N,1107,48,51,41,9,20230630.0,419,,N,N,N
060480,KR7060480001,국일신동,ST,3.0,0,1009,1026,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67361,500,20141229,11090,5545000000,12,,0,,N,N,269,4,12,10,2,20221231.0,288,,N,N,N
060540,KR7060540002,에스에이티,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,344600,500,20061128,26133,13066653000,12,,0,,N,N,1092,18,15,3,1,20230930.0,731,,N,N,N
060560,KR7060560000,홈센타홀딩스,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1227,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,157703,500,20020711,127669,63834762500,12,,0,,N,N,3158,313,313,255,17,20230930.0,1566,,N,N,N
060570,KR7060570009,드림어스컴퍼니,ST,3.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2995,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,103736,500,20031219,56859,28429923500,12,,0,,N,N,2083,8,40,40,3,20230930.0,1702,535,N,N,N
060590,KR7060590007,씨티씨바이오,ST,2.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,9480,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,121405,500,20020221,24181,12090510000,12,,0,,N,N,1027,-21,-36,-45,-6,20230930.0,2292,,N,N,N
060720,KR7060720000,KH바텍,ST,2.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,14250,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,127736,500,20020521,23677,11838721000,12,,0,,N,N,1188,73,253,218,18,20230630.0,3374,,N,N,N
060850,KR7060850005,영림원소프트랩,ST,3.0,1007,1017,1036,,N,N,,N,,,,,N,,,0,,,N,,,,,N,9100,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,17398,500,20200812,8131,4065500000,12,,0,,N,N,266,7,14,14,7,20230630.0,739,,N,N,N
060900,KR7060900008,DGP,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1773,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1654695,1000,20020917,25258,25258229000,12,,0,,N,N,115,-25,-32,-32,-9,20230930.0,447,,N,N,N
061040,KR7061040002,알에프텍,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,46701,500,20020516,32089,16044629500,12,,0,,N,N,2399,49,77,69,5,20230930.0,1219,,N,N,N
061250,KR7061250007,화일약품,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1996,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,329134,500,20020418,66532,34026003000,12,,0,,N,N,1321,48,-80,-63,-4,20221231.0,1327,,N,N,N
061970,KR7061970000,LB세미콘,ST,2.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,7050,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,613638,500,20110131,43784,21892296000,12,,0,,N,N,3026,-95,-158,-133,-7,20230930.0,3086,,N,N,N
062860,KR7062860002,티엘아이,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,5800,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20060725,9872,4936360000,12,,0,,N,N,210,-66,-56,-85,-11,20221231.0,572,,N,N,N
062970,KR7062970009,피피아이,ST,3.0,0,1009,1028,,N,N,,N,,,,,N,,,0,,,N,,,,,N,2250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,39413,500,20191226,9308,4654092500,12,,0,,N,N,213,8,6,5,12,20221231.0,209,,N,N,N
063080,KR7063080006,컴투스홀딩스,ST,2.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,34850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,165965,500,20090730,6595,3297596000,12,,0,,N,N,1210,24,-55,-84,-3,20230930.0,2298,,N,N,N
063170,KR7063170005,서울옥션,ST,2.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10270,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,142518,500,20080701,17774,8887133500,12,,0,,N,N,405,-17,-37,-37,-4,20230930.0,1825,,N,N,N
063440,KR7063440002,SM Life Design,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1945,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,168172,500,20020530,46029,23374577000,12,,0,,N,N,400,27,32,31,8,20230930.0,895,KAO,N,N,N
063570,KR7063570006,한국전자금융,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5930,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,41081,500,20060714,34147,17073864000,12,,0,,N,N,2609,189,89,71,5,20230930.0,2024,,N,N,N
063760,KR7063760003,이엘피,ST,3.0,1007,1018,1040,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3515,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,35160,500,20170406,9325,4662565000,12,,0,,N,N,119,-12,53,55,16,20230630.0,327,,N,N,N
064090,KR7064090004,웨스트라이즈,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2015,1,1,N,N,Y,0,N,N,N,0,0,0,100,N,90,27634,500,20021217,30547,15273819500,12,,0,,N,N,42,-9,-8,-8,-5,20230930.0,615,,N,N,N
064240,KR7064240005,홈캐스트,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4615,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86933,500,20030611,35038,17769047500,12,,0,,N,N,177,-50,-44,-44,-10,20230630.0,1617,,N,N,N
064260,KR7064260003,다날,ST,2.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,3925,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,544656,500,20040723,68949,34474520000,12,,0,,N,N,1459,27,-115,-103,-3,20230630.0,2706,,N,N,N
064290,KR7064290000,인텍플러스,ST,2.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,33700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,146451,500,20110105,12835,6417981000,12,,0,,N,N,308,-89,-88,-81,-26,20230630.0,4325,,N,N,N
064480,KR7064480007,브리지텍,ST,3.0,1007,1017,1037,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,252529,500,20080604,11952,6176250000,12,,0,,N,N,589,39,43,34,7,20221231.0,818,,N,N,N
064520,KR7064520000,테크엘,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,54095,500,20021204,16675,8337514500,12,,0,,N,N,53,-4,14,14,10,20230331.0,692,,N,N,N
064550,KR7064550007,바이오니아,ST,1.0,0,1009,1024,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,30000,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,138692,500,20051229,25810,12905145500,12,,0,,N,Y,1991,91,107,61,1,20230930.0,7743,,N,N,N
064760,KR7064760002,티씨케이,ST,1.0,1007,1018,1040,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,98700,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,29548,500,20030818,11675,5837500000,12,,0,,N,Y,3196,1270,1279,941,25,20221231.0,11523,,N,N,N
064800,KR7064800006,젬백스링크,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1166,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,144192,100,20020822,83747,8374711700,12,,0,,N,N,344,-43,-12,-12,-1,20230630.0,976,,N,N,N
064820,KR7064820004,케이프,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,16715,500,20070529,30901,15450864000,12,,0,,N,N,3425,358,341,195,16,20230630.0,1270,,N,N,N
064850,KR7064850001,에프앤가이드,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,6390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3203,500,20201217,12080,6040000000,12,,0,,N,N,218,44,63,57,14,20230930.0,771,,N,N,N
065060,KR7065060006,지엔코,ST,3.0,0,1009,1020,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,365926,500,20020528,98008,49004022000,12,,0,,N,N,1144,132,92,63,1,20230930.0,568,,N,N,N
065130,KR7065130007,탑엔지니어링,ST,3.0,0,1009,1027,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5760,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,147469,500,20030129,17068,8870149000,12,,0,,N,N,7275,84,152,150,3,20230930.0,983,,N,N,N
065150,KR7065150005,DSEN,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,268,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,85949,100,20070718,125282,12528240500,12,,0,,N,N,968,-28,-37,-42,-12,20230930.0,335,,N,N,N
065170,KR7065170003,비엘팜텍,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,502,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,551435,500,20021119,88970,44485279500,12,,0,,N,N,482,-20,-50,-50,-33,20230630.0,446,,N,N,N
065350,KR7065350001,신성델타테크,ST,2.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,39550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,894483,500,20040806,27483,13741974000,12,,0,,N,N,6477,317,301,242,12,20230930.0,10869,,N,N,N
065370,KR7065370009,위세아이텍,ST,3.0,0,1009,1022,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8590,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,46612,500,20200210,7383,3691977000,12,,0,,N,N,110,-23,-23,-24,-15,20230630.0,634,,N,N,N
065420,KR7065420002,에스아이리소스,ST,3.0,0,1009,1023,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,307,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,592433,100,20020822,71577,7157729900,12,,0,,N,N,47,-23,-10,-10,-5,20221231.0,219,,N,N,N
065440,KR7065440000,이루온,ST,3.0,1007,1017,1036,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1883,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,85185,500,20030128,27275,13637510000,12,,0,,N,N,303,-4,3,4,1,20230930.0,513,,N,N,N
065450,KR7065450009,빅텍,ST,3.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4360,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2919132,200,20030205,28652,5730560000,12,,0,,N,N,744,17,-4,-2,0,20221231.0,1249,,N,N,N
065500,KR7065500001,오리엔트정공,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1267,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,101467,500,20020919,31742,15871456000,12,,0,,N,N,799,11,48,12,5,20230630.0,402,,N,N,N
065510,KR7065510000,휴비츠,ST,2.0,0,1009,1029,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15600,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,88382,500,20031031,12136,6068185500,12,,0,,N,N,902,143,131,120,15,20230930.0,1893,,N,N,N
065530,KR7065530008,와이어블,ST,3.0,1007,1016,1032,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1788,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,37483,500,20020604,52860,26430000000,12,,0,,N,N,260,3,4,2,0,20230630.0,945,,N,N,N
065560,KR7065560005,녹원씨엔아이,ST,3.0,0,1009,1022,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11540,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20030701,13030,6605610500,12,,0,,N,N,131,6,-4,-46,-14,20230930.0,1503,,N,N,N
065570,KR7065570004,삼영이엔씨,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,165649,500,20030121,12322,6161498000,12,,0,,N,N,319,-201,-365,-418,-74,20221231.0,396,,N,N,N
065650,KR7065650004,메디프론,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1029,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,146083,500,20030121,51742,25871478500,12,,0,,N,N,453,-41,-120,-120,-33,20221231.0,532,,N,N,N
065660,KR7065660003,안트로젠,ST,3.0,0,1011,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,13470,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10287,500,20160215,9731,4865686500,12,,0,,N,N,66,-46,-69,-68,-6,20221231.0,1310,,N,N,N
065680,KR7065680001,우주일렉트로,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,13850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14555,500,20040102,9530,4967110000,12,,0,,N,N,776,17,27,15,1,20230630.0,1319,,N,N,N
065690,KR7065690000,파커스,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1399,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12391,500,20020716,14049,7024665500,12,,0,,N,N,353,-54,-53,-56,-11,20230630.0,196,,N,N,N
065710,KR7065710006,서호전기,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,19040,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1946,500,20020716,5150,2575000000,12,,0,,N,N,508,109,164,129,19,20230930.0,980,,N,N,N
065770,KR7065770000,CS,ST,3.0,1007,1018,1038,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1294,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,43262,500,20040604,19411,9705565000,12,,0,,N,N,222,-19,-12,-12,-9,20230930.0,251,,N,N,N
065950,KR7065950008,웰크론,ST,3.0,0,1009,1020,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3165,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,7335480,500,20030729,28231,14115651000,12,,0,,N,N,2292,40,28,27,5,20230630.0,893,,N,N,N
066130,KR7066130006,하츠,ST,3.0,0,1009,1028,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5550,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,74154,500,20030211,12800,6400000000,12,,0,,N,N,1431,72,60,46,5,20221231.0,710,,N,N,N
066310,KR7066310004,큐에스아이,ST,3.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9110,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,15085,500,20061124,9271,4635810500,12,,0,,N,N,141,-18,40,40,6,20230930.0,844,,N,N,N
066360,KR7066360009,체리부로,ST,3.0,0,1009,1019,,N,N,,N,,,,,N,,,0,,,N,,,,,N,1589,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1032400,500,20171204,47952,23976007500,12,,0,,N,N,1966,128,81,78,18,20230630.0,761,,N,N,N
066410,KR7066410002,버킷스튜디오,ST,3.0,1007,1016,1032,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1153,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20031219,84109,42054963000,12,,0,,N,N,148,-55,228,163,13,20230930.0,969,,N,N,N
066430,KR7066430000,와이오엠,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,795,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,120894,500,20021224,39153,19576738000,12,,0,,N,N,374,2,5,6,2,20221231.0,311,,N,N,N
066590,KR7066590001,우수AMS,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2620,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,191641,500,20030212,39073,19536552000,12,,0,,N,N,2841,60,49,43,8,20230930.0,1023,,N,N,N
066620,KR7066620006,국보디자인,ST,3.0,0,1010,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6597,500,20020905,7500,3750000000,12,,0,,N,N,2894,203,246,230,17,20230930.0,1066,,N,N,N
066670,KR7066670001,디스플레이텍,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5090,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32513,500,20021230,18691,9345959000,12,,0,,N,N,208,13,44,35,4,20230630.0,951,,N,N,N
066700,KR7066700006,테라젠이텍스,ST,3.0,0,1009,1024,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,102473,500,20040527,32474,16237217500,12,,0,,N,N,1040,54,55,28,3,20230630.0,1337,,N,N,N
066790,KR7066790007,씨씨에스,ST,3.0,1007,1016,1033,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2660,1,1,N,N,N,2,N,N,N,0,0,0,100,N,90,3652388,500,20030530,56025,28012528000,12,,0,,N,N,94,3,3,3,3,20230630.0,1490,,N,N,N
066900,KR7066900002,디에이피,ST,3.0,1007,1018,1041,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2935,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8794,500,20040514,22744,11372251500,12,,0,,N,N,2962,-99,-108,-140,-8,20230930.0,667,,N,N,N
066910,KR7066910001,손오공,ST,3.0,0,1011,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2310,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,337741,500,20050107,33784,16892129500,12,,0,,N,N,275,-40,-44,-44,-50,20230630.0,780,,N,N,N
066970,KR7066970005,엘앤에프,ST,1.0,0,1009,1028,N,N,Y,,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,142100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,181387,500,20030102,36247,18123912500,12,,0,,N,Y,39865,582,797,898,9,20230930.0,51508,,N,N,N
066980,KR7066980004,한성크린텍,ST,3.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,132346,500,20030117,50035,25017714500,12,,0,,N,N,1939,15,-44,-37,-6,20230630.0,825,,N,N,N
067000,KR7067000000,조이시티,ST,2.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2770,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,108015,500,20080530,69862,35358781000,12,,0,,N,N,705,88,75,47,9,20230630.0,1935,,N,N,N
067010,KR7067010009,이씨에스,ST,3.0,1007,1018,1039,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,45425,500,20071218,12294,6823500000,3,,0,,N,N,1006,42,48,46,9,20230331.0,451,,N,N,N
067080,KR7067080002,대화제약,ST,3.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,8970,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,576056,500,20030214,18616,9308325000,12,,0,,N,N,1029,23,3,-3,-1,20230930.0,1669,,N,N,N
067160,KR7067160002,아프리카TV,ST,1.0,1007,1017,1036,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,63400,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,103529,500,20031219,11494,5747383500,12,,0,,N,Y,1594,420,491,393,31,20230630.0,7287,,N,N,N
067170,KR7067170001,오텍,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18739,500,20031114,15391,7695802500,12,,0,,N,N,4933,72,8,9,0,20230630.0,692,,N,N,N
067280,KR7067280008,멀티캠퍼스,ST,3.0,1007,1017,1035,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,32250,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,4161,500,20061116,5926,2963389500,12,,0,,N,N,2665,275,285,222,16,20230930.0,1911,511,N,N,N
067290,KR7067290007,JW신약,ST,3.0,0,1009,1024,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,2425,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,102577,500,20030211,48427,24213588500,12,,0,,N,N,798,44,-350,-362,-129,20230930.0,1174,,N,N,N
067310,KR7067310003,하나마이크론,ST,1.0,1007,1018,1040,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,29050,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,1225184,500,20051011,47921,23960927000,12,,0,,N,N,4871,353,403,329,11,20230630.0,13921,,N,N,N
067370,KR7067370007,선바이오,ST,3.0,0,1009,1024,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8490,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13483,500,20221005,12313,6156777500,12,,0,,N,N,74,2,9,9,4,20221231.0,1045,,N,N,N
067390,KR7067390005,아스트,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1384,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,163956,500,20141224,42289,21396938500,12,,0,,N,N,1279,-513,-680,-677,-79,20230930.0,585,,N,N,N
067570,KR7067570002,엔브이에이치코리아,ST,3.0,0,1009,1030,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2660,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,79195,500,20131203,42170,22043495500,12,,0,,N,N,9883,406,11,-94,-8,20230930.0,1121,,N,N,N
